TARGET_FID,Img,target_x,target_y,label,path,no_coor,split
68973,6aefa5fb-b39d-4089-9bc6-09adfbc1b113.jpg,0,0,sesbania,data/predata\sesbania\6aefa5fb-b39d-4089-9bc6-09adfbc1b113.jpg,True,test
68975,6b19ea03-34c9-4b6d-9727-334cb10f3b37.jpg,0,0,sesbania,data/predata\sesbania\6b19ea03-34c9-4b6d-9727-334cb10f3b37.jpg,True,train
68993,6de148aa-3a9c-45e1-a38e-deaf1808bf77.jpg,0,0,sesbania,data/predata\sesbania\6de148aa-3a9c-45e1-a38e-deaf1808bf77.jpg,True,test
68998,6e51f840-8adf-4c7c-a975-8073fdd669ef.jpg,0,0,sesbania,data/predata\sesbania\6e51f840-8adf-4c7c-a975-8073fdd669ef.jpg,True,test
69001,6ebc9f08-c94b-47ab-9836-0440845a9983.jpg,0,0,sesbania,data/predata\sesbania\6ebc9f08-c94b-47ab-9836-0440845a9983.jpg,True,train
69009,7018bf2e-cd8a-470e-af38-12a48d667f6d.jpg,0,0,sesbania,data/predata\sesbania\7018bf2e-cd8a-470e-af38-12a48d667f6d.jpg,True,train
69029,723a8357-54a0-4f05-85a0-54bf2c6c3fed.jpg,0,0,sesbania,data/predata\sesbania\723a8357-54a0-4f05-85a0-54bf2c6c3fed.jpg,True,test
69034,7278bac8-9c43-405c-a7b3-5ae6f6ca34bb.jpg,0,0,sesbania,data/predata\sesbania\7278bac8-9c43-405c-a7b3-5ae6f6ca34bb.jpg,True,train
69049,73d7e05c-957a-449a-a116-b373f1836b3c.jpg,0,0,sesbania,data/predata\sesbania\73d7e05c-957a-449a-a116-b373f1836b3c.jpg,True,train
69052,741b9276-9127-47bb-8cda-f3b44d4891e5.jpg,0,0,sesbania,data/predata\sesbania\741b9276-9127-47bb-8cda-f3b44d4891e5.jpg,True,val
69081,770978c2-4f30-4942-8719-9f6ba7886a77.jpg,0,0,sesbania,data/predata\sesbania\770978c2-4f30-4942-8719-9f6ba7886a77.jpg,True,train
69091,77d9e6d8-0ec4-44b1-ba04-8cd6f878e98e.jpg,0,0,sesbania,data/predata\sesbania\77d9e6d8-0ec4-44b1-ba04-8cd6f878e98e.jpg,True,train
69093,7806a442-c25f-468c-87f7-f4088bc39a1e.jpg,0,0,sesbania,data/predata\sesbania\7806a442-c25f-468c-87f7-f4088bc39a1e.jpg,True,train
69098,78bdba1b-8efd-424d-b940-364b2a9dc475.jpg,0,-116,sesbania,data/predata\sesbania\78bdba1b-8efd-424d-b940-364b2a9dc475.jpg,False,val
69129,7b5693dc-4ef7-4208-9241-9b68f85e34ec.jpg,0,0,sesbania,data/predata\sesbania\7b5693dc-4ef7-4208-9241-9b68f85e34ec.jpg,True,train
69133,7bc2647e-8837-44f5-a26b-e8abbda0ff17.jpg,0,0,sesbania,data/predata\sesbania\7bc2647e-8837-44f5-a26b-e8abbda0ff17.jpg,True,test
69165,7f24079b-1ed1-4098-b281-70c368f66007.jpg,0,0,sesbania,data/predata\sesbania\7f24079b-1ed1-4098-b281-70c368f66007.jpg,True,train
69172,7fb4278a-31fe-4e50-9d42-f56037821c66.jpg,0,0,sesbania,data/predata\sesbania\7fb4278a-31fe-4e50-9d42-f56037821c66.jpg,True,train
69175,7ffb6db0-b0e8-4fe1-80ea-e66e307c0003.jpg,0,0,sesbania,data/predata\sesbania\7ffb6db0-b0e8-4fe1-80ea-e66e307c0003.jpg,True,test
69180,804adc04-6670-4c96-89a5-b3a687a7ff94.jpg,0,0,sesbania,data/predata\sesbania\804adc04-6670-4c96-89a5-b3a687a7ff94.jpg,True,test
69182,8067c3bc-ad97-4e09-863c-34955816f632.jpg,0,0,sesbania,data/predata\sesbania\8067c3bc-ad97-4e09-863c-34955816f632.jpg,True,train
69184,8085146e-c1b5-4777-9fc6-738dd1298b32.jpg,0,0,sesbania,data/predata\sesbania\8085146e-c1b5-4777-9fc6-738dd1298b32.jpg,True,train
69185,80b2b4b7-7bb8-4935-bdb9-8ace614b4152.jpg,0,0,sesbania,data/predata\sesbania\80b2b4b7-7bb8-4935-bdb9-8ace614b4152.jpg,True,train
69204,83a61965-9390-427d-9b51-8275b845a1fe.jpg,0,0,sesbania,data/predata\sesbania\83a61965-9390-427d-9b51-8275b845a1fe.jpg,True,test
69219,85de19fa-f462-4eb6-8f89-521c9688a15b.jpg,0,0,sesbania,data/predata\sesbania\85de19fa-f462-4eb6-8f89-521c9688a15b.jpg,True,test
69247,8908ef04-60db-49f1-8358-b3d0281762e7.jpg,0,0,sesbania,data/predata\sesbania\8908ef04-60db-49f1-8358-b3d0281762e7.jpg,True,train
69257,89fdc316-6758-4f1d-95e8-469fdb50cc93.jpg,0,0,sesbania,data/predata\sesbania\89fdc316-6758-4f1d-95e8-469fdb50cc93.jpg,True,train
69272,8bb017b9-836a-4a51-ab31-50cde26c1ca6.jpg,0,0,sesbania,data/predata\sesbania\8bb017b9-836a-4a51-ab31-50cde26c1ca6.jpg,True,val
69284,8d02e417-4bc3-41ff-8c39-92913d3e9a95.jpg,0,0,sesbania,data/predata\sesbania\8d02e417-4bc3-41ff-8c39-92913d3e9a95.jpg,True,train
69285,8d08d35e-43ed-461a-8b08-711a347ab212.jpg,0,0,sesbania,data/predata\sesbania\8d08d35e-43ed-461a-8b08-711a347ab212.jpg,True,train
69290,8d6d224c-7e54-4612-b425-7ab8bedb150a.jpg,0,0,sesbania,data/predata\sesbania\8d6d224c-7e54-4612-b425-7ab8bedb150a.jpg,True,val
69303,8e97af63-8ebd-45d3-9831-65b83a0ae87f.jpg,0,0,sesbania,data/predata\sesbania\8e97af63-8ebd-45d3-9831-65b83a0ae87f.jpg,True,train
69308,8eea89d6-b022-4c26-8a36-5bf5f2d9123f.jpg,0,0,sesbania,data/predata\sesbania\8eea89d6-b022-4c26-8a36-5bf5f2d9123f.jpg,True,train
69317,8fd8fdd0-9784-424f-853b-d285b3c71f47.jpg,0,0,sesbania,data/predata\sesbania\8fd8fdd0-9784-424f-853b-d285b3c71f47.jpg,True,train
69326,90f7ec37-86a7-4538-beb0-0d7b32515677.jpg,0,0,sesbania,data/predata\sesbania\90f7ec37-86a7-4538-beb0-0d7b32515677.jpg,True,train
69335,926ae1b7-6fda-4bea-a987-6aa8d4fd1e5a.jpg,0,-116,sesbania,data/predata\sesbania\926ae1b7-6fda-4bea-a987-6aa8d4fd1e5a.jpg,False,val
69351,94239fbe-e205-46c3-ae91-a81662165372.jpg,0,0,sesbania,data/predata\sesbania\94239fbe-e205-46c3-ae91-a81662165372.jpg,True,train
69359,94e36d27-f86f-482e-a442-6fa7ec90fc79.jpg,0,0,sesbania,data/predata\sesbania\94e36d27-f86f-482e-a442-6fa7ec90fc79.jpg,True,test
69368,95d7ddc1-e82a-41cb-8c90-37326194f4a2.jpg,0,0,sesbania,data/predata\sesbania\95d7ddc1-e82a-41cb-8c90-37326194f4a2.jpg,True,train
69382,972c8220-aa73-4781-ac0e-15b9385a2965.jpg,0,0,sesbania,data/predata\sesbania\972c8220-aa73-4781-ac0e-15b9385a2965.jpg,True,test
69383,972ff24d-c520-4d7e-9ae0-fb06d759651a.jpg,0,0,sesbania,data/predata\sesbania\972ff24d-c520-4d7e-9ae0-fb06d759651a.jpg,True,test
69390,97fac963-8006-4c52-8981-83e80405e4a2.jpg,0,0,sesbania,data/predata\sesbania\97fac963-8006-4c52-8981-83e80405e4a2.jpg,True,train
69394,9891f1ce-b374-4ff7-992f-fb2bf9b7f9db.jpg,0,0,sesbania,data/predata\sesbania\9891f1ce-b374-4ff7-992f-fb2bf9b7f9db.jpg,True,test
69402,99055708-fc46-4c85-baaf-bd56fa61f519.jpg,0,0,sesbania,data/predata\sesbania\99055708-fc46-4c85-baaf-bd56fa61f519.jpg,True,train
69403,99291ae8-597c-4a54-ba7a-b41753454c22.jpg,0,0,sesbania,data/predata\sesbania\99291ae8-597c-4a54-ba7a-b41753454c22.jpg,True,train
69406,99a88036-1cdf-46fd-a67d-7444360711b9.jpg,0,0,sesbania,data/predata\sesbania\99a88036-1cdf-46fd-a67d-7444360711b9.jpg,True,val
69423,9b91ba01-f2f6-478d-9b47-b1f8b6fc4759.jpg,0,0,sesbania,data/predata\sesbania\9b91ba01-f2f6-478d-9b47-b1f8b6fc4759.jpg,True,train
69425,9bcae503-2b74-41da-a27d-bf7e142d5b44.jpg,0,-144,sesbania,data/predata\sesbania\9bcae503-2b74-41da-a27d-bf7e142d5b44.jpg,False,train
69433,9c899e78-f318-4b2b-a80b-87c834288757.jpg,0,0,sesbania,data/predata\sesbania\9c899e78-f318-4b2b-a80b-87c834288757.jpg,True,train
69440,9d0f716c-5223-4849-960e-53cfbe3d9606.jpg,0,0,sesbania,data/predata\sesbania\9d0f716c-5223-4849-960e-53cfbe3d9606.jpg,True,val
69460,9ed24ceb-5fe9-4f6e-9c61-1899246feecc.jpg,0,-144,sesbania,data/predata\sesbania\9ed24ceb-5fe9-4f6e-9c61-1899246feecc.jpg,False,test
69467,9f43bacc-8566-4913-aa49-fb462633ffaa.jpg,0,0,sesbania,data/predata\sesbania\9f43bacc-8566-4913-aa49-fb462633ffaa.jpg,True,val
69493,a2bdf301-c70b-441d-82c9-d9bd45a687ad.jpg,0,0,sesbania,data/predata\sesbania\a2bdf301-c70b-441d-82c9-d9bd45a687ad.jpg,True,train
69502,a35ce330-700c-47fc-97d6-40e44434a475.jpg,0,-174,sesbania,data/predata\sesbania\a35ce330-700c-47fc-97d6-40e44434a475.jpg,False,train
69511,a4693f59-7ca5-4a4a-9d67-9aa2f50d179d.jpg,0,0,sesbania,data/predata\sesbania\a4693f59-7ca5-4a4a-9d67-9aa2f50d179d.jpg,True,train
69523,a6062cc0-58ff-48cf-a369-69fdd4e3657f.jpg,0,0,sesbania,data/predata\sesbania\a6062cc0-58ff-48cf-a369-69fdd4e3657f.jpg,True,test
69537,a71a2972-3a43-4386-8c0f-e0964b827f4c.jpg,0,0,sesbania,data/predata\sesbania\a71a2972-3a43-4386-8c0f-e0964b827f4c.jpg,True,train
69595,adb2f68b-e259-4450-b439-3490899a369d.jpg,0,0,sesbania,data/predata\sesbania\adb2f68b-e259-4450-b439-3490899a369d.jpg,True,test
69610,af0491e0-c542-4a79-94d0-7a68c7ac670d.jpg,0,0,sesbania,data/predata\sesbania\af0491e0-c542-4a79-94d0-7a68c7ac670d.jpg,True,train
69620,b07de3f8-0c8d-462b-be08-80080d60467c.jpg,0,0,sesbania,data/predata\sesbania\b07de3f8-0c8d-462b-be08-80080d60467c.jpg,True,train
69647,b441a2b2-b339-40d7-9316-37249b37cc05.jpg,0,0,sesbania,data/predata\sesbania\b441a2b2-b339-40d7-9316-37249b37cc05.jpg,True,train
69651,b4a3f31d-fb70-46cc-b8dd-c56d6c3f61ab.jpg,0,0,sesbania,data/predata\sesbania\b4a3f31d-fb70-46cc-b8dd-c56d6c3f61ab.jpg,True,val
69664,b64553b7-9220-41bd-aac7-80f0408c168f.jpg,0,0,sesbania,data/predata\sesbania\b64553b7-9220-41bd-aac7-80f0408c168f.jpg,True,train
69684,b86a4e9a-bd38-4190-a17d-5eeace5f7375.jpg,0,0,sesbania,data/predata\sesbania\b86a4e9a-bd38-4190-a17d-5eeace5f7375.jpg,True,train
69689,b9292f17-d885-4f56-a5dc-5d8bb4892cce.jpg,0,0,sesbania,data/predata\sesbania\b9292f17-d885-4f56-a5dc-5d8bb4892cce.jpg,True,train
69690,b938f6fc-3bc9-41d7-9d08-6f74e7b41ec4.jpg,0,0,sesbania,data/predata\sesbania\b938f6fc-3bc9-41d7-9d08-6f74e7b41ec4.jpg,True,train
69698,ba3bee1c-bd8e-4f94-9fd1-2da7cb2cd9fd.jpg,0,0,sesbania,data/predata\sesbania\ba3bee1c-bd8e-4f94-9fd1-2da7cb2cd9fd.jpg,True,train
69709,bb541671-8ac8-4934-8dac-07117dc28132.jpg,0,0,sesbania,data/predata\sesbania\bb541671-8ac8-4934-8dac-07117dc28132.jpg,True,test
69713,bb725022-9b73-41a6-aaff-17fc9642f647.jpg,0,0,sesbania,data/predata\sesbania\bb725022-9b73-41a6-aaff-17fc9642f647.jpg,True,train
69720,bc0176a8-a27c-47bc-968d-9acdeb38b68e.jpg,0,0,sesbania,data/predata\sesbania\bc0176a8-a27c-47bc-968d-9acdeb38b68e.jpg,True,train
69733,bd324d93-783c-4f3f-8c10-ee5c56236d5d.jpg,0,0,sesbania,data/predata\sesbania\bd324d93-783c-4f3f-8c10-ee5c56236d5d.jpg,True,test
69737,bd968be1-e493-41e0-8774-8b082cbf883f.jpg,0,0,sesbania,data/predata\sesbania\bd968be1-e493-41e0-8774-8b082cbf883f.jpg,True,train
69738,bda05c05-f11c-41c5-847a-8a2b4bca2111.jpg,0,0,sesbania,data/predata\sesbania\bda05c05-f11c-41c5-847a-8a2b4bca2111.jpg,True,train
69789,c3501692-7a3f-4721-b50c-dcff940f340b.jpg,0,0,sesbania,data/predata\sesbania\c3501692-7a3f-4721-b50c-dcff940f340b.jpg,True,test
69799,c493e0e6-bfeb-4f5e-ab2c-9250c514a0db.jpg,0,0,sesbania,data/predata\sesbania\c493e0e6-bfeb-4f5e-ab2c-9250c514a0db.jpg,True,train
69804,c4e98ebb-a472-4f84-9231-76956acc62a5.jpg,0,0,sesbania,data/predata\sesbania\c4e98ebb-a472-4f84-9231-76956acc62a5.jpg,True,train
69809,c50e799c-7f02-4d61-9904-a9ace66605d0.jpg,0,0,sesbania,data/predata\sesbania\c50e799c-7f02-4d61-9904-a9ace66605d0.jpg,True,val
69812,c5afe8a0-2fc3-4132-a6bd-39d95dedf2e6.jpg,0,0,sesbania,data/predata\sesbania\c5afe8a0-2fc3-4132-a6bd-39d95dedf2e6.jpg,True,val
69820,c6863e62-b313-4c39-b32c-5215fb9a631c.jpg,0,0,sesbania,data/predata\sesbania\c6863e62-b313-4c39-b32c-5215fb9a631c.jpg,True,val
69824,c6f7ee6d-2bc0-4de8-b3b3-79938aef42b4.jpg,0,0,sesbania,data/predata\sesbania\c6f7ee6d-2bc0-4de8-b3b3-79938aef42b4.jpg,True,test
69829,c7848f65-c11d-4ea6-820b-1be514df0175.jpg,0,0,sesbania,data/predata\sesbania\c7848f65-c11d-4ea6-820b-1be514df0175.jpg,True,val
69845,c8b3de9c-4642-4194-91a3-a0fe56b41577.jpg,0,0,sesbania,data/predata\sesbania\c8b3de9c-4642-4194-91a3-a0fe56b41577.jpg,True,test
69851,c984ed0c-b0c2-455e-8510-f33f1c4382be.jpg,0,-288,sesbania,data/predata\sesbania\c984ed0c-b0c2-455e-8510-f33f1c4382be.jpg,False,train
69872,cc128415-dd43-4ad6-b79b-e771a017fe2a.jpg,0,0,sesbania,data/predata\sesbania\cc128415-dd43-4ad6-b79b-e771a017fe2a.jpg,True,train
69877,cc983322-5e54-4a90-89f3-869bde8f6b30.jpg,0,0,sesbania,data/predata\sesbania\cc983322-5e54-4a90-89f3-869bde8f6b30.jpg,True,train
69889,cd9e0a84-efcf-4851-b570-22c75e25076e.jpg,0,0,sesbania,data/predata\sesbania\cd9e0a84-efcf-4851-b570-22c75e25076e.jpg,True,train
69919,d15919b4-d76e-484c-8f87-771d898d6bc1.jpg,0,-174,sesbania,data/predata\sesbania\d15919b4-d76e-484c-8f87-771d898d6bc1.jpg,False,train
69929,d24ff7ca-2a81-4221-9d73-d82a0113a503.jpg,-61,105,sesbania,data/predata\sesbania\d24ff7ca-2a81-4221-9d73-d82a0113a503.jpg,False,train
69961,d6c9923d-86af-4d77-b12e-f0bc7ec37484.jpg,0,0,sesbania,data/predata\sesbania\d6c9923d-86af-4d77-b12e-f0bc7ec37484.jpg,True,train
69987,d91464ef-d589-481a-9840-1f18f4861426.jpg,0,0,sesbania,data/predata\sesbania\d91464ef-d589-481a-9840-1f18f4861426.jpg,True,train
69994,d98efeaf-11bf-4c0a-98ec-df2951963e58.jpg,0,0,sesbania,data/predata\sesbania\d98efeaf-11bf-4c0a-98ec-df2951963e58.jpg,True,train
70028,dd10f5b1-31b8-46fa-a085-ca4e668495e0.jpg,0,0,sesbania,data/predata\sesbania\dd10f5b1-31b8-46fa-a085-ca4e668495e0.jpg,True,train
70042,deede869-bd04-4115-b467-42cdc7c0ba98.jpg,0,0,sesbania,data/predata\sesbania\deede869-bd04-4115-b467-42cdc7c0ba98.jpg,True,train
70044,df4fccb7-cdaa-4ae1-aa59-cf118c7322ea.jpg,0,0,sesbania,data/predata\sesbania\df4fccb7-cdaa-4ae1-aa59-cf118c7322ea.jpg,True,val
70047,df92101b-10c4-4ba8-a541-77723b1dfcba.jpg,0,0,sesbania,data/predata\sesbania\df92101b-10c4-4ba8-a541-77723b1dfcba.jpg,True,train
70069,e241d932-acce-4f3f-b1b3-e130043bc720.jpg,0,-116,sesbania,data/predata\sesbania\e241d932-acce-4f3f-b1b3-e130043bc720.jpg,False,train
70073,e27462d5-e202-47ee-bce5-e3c521c9cfae.jpg,0,-116,sesbania,data/predata\sesbania\e27462d5-e202-47ee-bce5-e3c521c9cfae.jpg,False,train
70104,e594b31c-8e4d-44bf-a947-4a61e939b67a.jpg,0,0,sesbania,data/predata\sesbania\e594b31c-8e4d-44bf-a947-4a61e939b67a.jpg,True,train
70105,e5a2fce9-c595-4b8a-93d9-f644dc897287.jpg,0,0,sesbania,data/predata\sesbania\e5a2fce9-c595-4b8a-93d9-f644dc897287.jpg,True,train
70114,e6be3dac-788d-4ea2-8be5-b8417dc93070.jpg,0,0,sesbania,data/predata\sesbania\e6be3dac-788d-4ea2-8be5-b8417dc93070.jpg,True,train
70117,e6ecfea0-372e-4aca-91e3-5efa1d925b4e.jpg,0,0,sesbania,data/predata\sesbania\e6ecfea0-372e-4aca-91e3-5efa1d925b4e.jpg,True,train
70137,e9109bd2-856c-4b16-a078-d093ef3c0b86.jpg,0,-173,sesbania,data/predata\sesbania\e9109bd2-856c-4b16-a078-d093ef3c0b86.jpg,False,train
70155,ebdf53f3-2fb1-48ac-8f92-d27c0e4fe5a9.jpg,0,0,sesbania,data/predata\sesbania\ebdf53f3-2fb1-48ac-8f92-d27c0e4fe5a9.jpg,True,train
70166,ee68d337-9574-451a-a494-68d89dccb42c.jpg,0,0,sesbania,data/predata\sesbania\ee68d337-9574-451a-a494-68d89dccb42c.jpg,True,train
70185,f0372a69-e406-4e9e-aaad-63373c558d1e.jpg,0,0,sesbania,data/predata\sesbania\f0372a69-e406-4e9e-aaad-63373c558d1e.jpg,True,test
70195,f13c9344-2af0-45cb-a931-ff880a4477e4.jpg,0,0,sesbania,data/predata\sesbania\f13c9344-2af0-45cb-a931-ff880a4477e4.jpg,True,train
70217,f314caec-760f-49ea-9785-edfc4aa4eca5.jpg,0,0,sesbania,data/predata\sesbania\f314caec-760f-49ea-9785-edfc4aa4eca5.jpg,True,train
70220,f355a1e9-7030-4b38-9b15-9eb4065307e4.jpg,0,-116,sesbania,data/predata\sesbania\f355a1e9-7030-4b38-9b15-9eb4065307e4.jpg,False,train
70221,f35ec28d-98ff-4416-89f4-02a0b5c921ae.jpg,0,0,sesbania,data/predata\sesbania\f35ec28d-98ff-4416-89f4-02a0b5c921ae.jpg,True,train
70259,f738da3d-2211-4af9-9fa0-82d310e12691.jpg,0,0,sesbania,data/predata\sesbania\f738da3d-2211-4af9-9fa0-82d310e12691.jpg,True,test
70273,f8c9076a-248a-4a2f-adf3-ea3eadf8bd9b.jpg,0,0,sesbania,data/predata\sesbania\f8c9076a-248a-4a2f-adf3-ea3eadf8bd9b.jpg,True,train
70283,fa5b128d-cd3a-4d30-946c-a4f0d8621a43.jpg,0,-144,sesbania,data/predata\sesbania\fa5b128d-cd3a-4d30-946c-a4f0d8621a43.jpg,False,train
70292,fc3084b1-10b7-447a-a6d7-56425ea9d008.jpg,0,0,sesbania,data/predata\sesbania\fc3084b1-10b7-447a-a6d7-56425ea9d008.jpg,True,train
70295,fcc0bdb2-ce84-43a4-9974-9225bb0fc9f5.jpg,0,0,sesbania,data/predata\sesbania\fcc0bdb2-ce84-43a4-9974-9225bb0fc9f5.jpg,True,train
70298,fced9e92-20d3-466f-b146-5b3ffd7c2595.jpg,0,0,sesbania,data/predata\sesbania\fced9e92-20d3-466f-b146-5b3ffd7c2595.jpg,True,train
70300,fd1afe88-a882-4b4c-bc62-441b223ae3c2.jpg,0,0,sesbania,data/predata\sesbania\fd1afe88-a882-4b4c-bc62-441b223ae3c2.jpg,True,test
70306,fd877ba8-f8fc-4922-a3c4-a6a5d2c5e2d1.jpg,0,0,sesbania,data/predata\sesbania\fd877ba8-f8fc-4922-a3c4-a6a5d2c5e2d1.jpg,True,train
70374,03fde64e-a259-4317-9ee1-fdedb1cc4bc6.jpg,0,0,soybeans,data/predata\soybeans\03fde64e-a259-4317-9ee1-fdedb1cc4bc6.jpg,True,train
70382,046d9689-bfa3-48cf-9669-871a644179d2.jpg,0,-144,soybeans,data/predata\soybeans\046d9689-bfa3-48cf-9669-871a644179d2.jpg,False,val
70388,04ee8063-055d-4d11-9550-86a57ed18c5b.jpg,0,-102,soybeans,data/predata\soybeans\04ee8063-055d-4d11-9550-86a57ed18c5b.jpg,False,train
70409,0686e435-c1b8-4e02-b793-7d448c100b28.jpg,0,0,soybeans,data/predata\soybeans\0686e435-c1b8-4e02-b793-7d448c100b28.jpg,True,train
70431,0844d99d-866e-495b-9bbe-fa5f4e6e526e.jpg,0,-174,soybeans,data/predata\soybeans\0844d99d-866e-495b-9bbe-fa5f4e6e526e.jpg,False,train
70454,0a342bff-414e-4d44-8e7b-27e5dfebb83f.jpg,0,0,soybeans,data/predata\soybeans\0a342bff-414e-4d44-8e7b-27e5dfebb83f.jpg,True,train
70476,0bfd6b91-613c-430b-8847-699ebd5e97b5.jpg,0,0,soybeans,data/predata\soybeans\0bfd6b91-613c-430b-8847-699ebd5e97b5.jpg,True,train
70479,0ca5ef34-afa2-4da2-b865-0e397bed6f7a.jpg,0,0,soybeans,data/predata\soybeans\0ca5ef34-afa2-4da2-b865-0e397bed6f7a.jpg,True,test
70515,0ff44451-2049-450f-b3f6-76c34c71b0cb.jpg,0,-116,soybeans,data/predata\soybeans\0ff44451-2049-450f-b3f6-76c34c71b0cb.jpg,False,train
70534,1147dfb0-6b0d-46c3-8a35-330bac5af79b.jpg,0,0,soybeans,data/predata\soybeans\1147dfb0-6b0d-46c3-8a35-330bac5af79b.jpg,True,train
70612,17ce7a33-8146-411c-a1de-312afae30eae.jpg,0,0,soybeans,data/predata\soybeans\17ce7a33-8146-411c-a1de-312afae30eae.jpg,True,train
70613,17ecc2f0-d966-4d04-b475-6142d689a6b2.jpg,0,-144,soybeans,data/predata\soybeans\17ecc2f0-d966-4d04-b475-6142d689a6b2.jpg,False,val
70628,19bc6ba6-bae7-4a45-a07b-1f8e4c8fb15a.jpg,0,0,soybeans,data/predata\soybeans\19bc6ba6-bae7-4a45-a07b-1f8e4c8fb15a.jpg,True,test
70645,1b56613e-ee90-4f13-9b12-ef12d728231f.jpg,0,0,soybeans,data/predata\soybeans\1b56613e-ee90-4f13-9b12-ef12d728231f.jpg,True,train
70648,1b837956-18d4-45de-a5e1-86ec0ea23384.jpg,0,-144,soybeans,data/predata\soybeans\1b837956-18d4-45de-a5e1-86ec0ea23384.jpg,False,train
70694,1ebb638c-cc61-495a-9e4f-efdf05eb187f.jpg,0,0,soybeans,data/predata\soybeans\1ebb638c-cc61-495a-9e4f-efdf05eb187f.jpg,True,train
70699,1ef93e94-7b8c-4b6a-842d-300dad85f0a9.jpg,0,0,soybeans,data/predata\soybeans\1ef93e94-7b8c-4b6a-842d-300dad85f0a9.jpg,True,train
70700,1f10b670-fc6a-4ca6-93a2-b8a0a431b9c4.jpg,0,-102,soybeans,data/predata\soybeans\1f10b670-fc6a-4ca6-93a2-b8a0a431b9c4.jpg,False,val
70722,20bf612c-75a6-46fe-9604-f117b7d5872a.jpg,0,-116,soybeans,data/predata\soybeans\20bf612c-75a6-46fe-9604-f117b7d5872a.jpg,False,test
70741,21ebfb1e-ce56-4326-90a7-767c219399ab.jpg,0,0,soybeans,data/predata\soybeans\21ebfb1e-ce56-4326-90a7-767c219399ab.jpg,True,test
70750,22cfe172-195a-4055-8e07-b5600ecd6efd.jpg,0,0,soybeans,data/predata\soybeans\22cfe172-195a-4055-8e07-b5600ecd6efd.jpg,True,test
70751,22ea8268-426f-4d9e-96cd-533d1d241997.jpg,0,-128,soybeans,data/predata\soybeans\22ea8268-426f-4d9e-96cd-533d1d241997.jpg,False,test
70759,23a98f66-1e5a-495b-aaa0-ef8159f756a1.jpg,0,-155,soybeans,data/predata\soybeans\23a98f66-1e5a-495b-aaa0-ef8159f756a1.jpg,False,train
70768,2485ffa2-f07c-47fc-bb58-e079792d3bbb.jpg,0,0,soybeans,data/predata\soybeans\2485ffa2-f07c-47fc-bb58-e079792d3bbb.jpg,True,train
70771,24cb3926-08ad-46f9-bd9d-8d23a5be7781.jpg,0,0,soybeans,data/predata\soybeans\24cb3926-08ad-46f9-bd9d-8d23a5be7781.jpg,True,train
70798,2742717a-4a4b-4b7f-83d2-a9cd6bde630a.jpg,0,0,soybeans,data/predata\soybeans\2742717a-4a4b-4b7f-83d2-a9cd6bde630a.jpg,True,train
70811,282e1a5c-0802-4c2d-bfeb-cea54637d531.jpg,0,0,soybeans,data/predata\soybeans\282e1a5c-0802-4c2d-bfeb-cea54637d531.jpg,True,train
70823,29150c23-6c28-4676-adfb-2b465c35547f.jpg,0,-128,soybeans,data/predata\soybeans\29150c23-6c28-4676-adfb-2b465c35547f.jpg,False,test
70825,294ee5fe-0fa6-473d-b661-74d8b87704ea.jpg,0,0,soybeans,data/predata\soybeans\294ee5fe-0fa6-473d-b661-74d8b87704ea.jpg,True,test
70831,298d3d39-1b3c-49db-a31c-6511e11b4f76.jpg,0,0,soybeans,data/predata\soybeans\298d3d39-1b3c-49db-a31c-6511e11b4f76.jpg,True,train
70834,29bdad01-e2ef-4242-8198-ad25c3490aed.jpg,0,0,soybeans,data/predata\soybeans\29bdad01-e2ef-4242-8198-ad25c3490aed.jpg,True,train
70836,29df63f7-0ec7-4455-85da-31f299a32281.jpg,0,0,soybeans,data/predata\soybeans\29df63f7-0ec7-4455-85da-31f299a32281.jpg,True,train
70840,2a941ae1-7647-4f96-ae88-46fc165b1e31.jpg,0,0,soybeans,data/predata\soybeans\2a941ae1-7647-4f96-ae88-46fc165b1e31.jpg,True,train
70860,2c7af705-4b3c-415f-abc5-158672d7ac87.jpg,0,0,soybeans,data/predata\soybeans\2c7af705-4b3c-415f-abc5-158672d7ac87.jpg,True,train
70875,2d58bff4-7f77-4acb-a283-e21d46e40b6a.jpg,0,0,soybeans,data/predata\soybeans\2d58bff4-7f77-4acb-a283-e21d46e40b6a.jpg,True,train
70884,2dd88291-6b0f-4f41-8811-4e885189e4e1.jpg,0,0,soybeans,data/predata\soybeans\2dd88291-6b0f-4f41-8811-4e885189e4e1.jpg,True,train
70885,2dde87ff-75f6-49ea-bb62-8e20e4919876.jpg,0,0,soybeans,data/predata\soybeans\2dde87ff-75f6-49ea-bb62-8e20e4919876.jpg,True,train
70932,32ac43a1-b399-4957-9493-1e6d7a22a184.jpg,0,0,soybeans,data/predata\soybeans\32ac43a1-b399-4957-9493-1e6d7a22a184.jpg,True,train
70937,32db1eab-d1c4-4ae8-a023-d7d19e49e7df.jpg,0,0,soybeans,data/predata\soybeans\32db1eab-d1c4-4ae8-a023-d7d19e49e7df.jpg,True,test
70962,34924de4-84e2-4a6f-860c-50afaef580cc.jpg,0,-116,soybeans,data/predata\soybeans\34924de4-84e2-4a6f-860c-50afaef580cc.jpg,False,train
70965,34e6e144-3f97-42b0-9a2c-9b8519c80774.jpg,0,-144,soybeans,data/predata\soybeans\34e6e144-3f97-42b0-9a2c-9b8519c80774.jpg,False,test
